Frequency (Hz)	Level (dB)
2776.437378	-56.676079
2777.110291	-55.489815
2777.783203	-53.688465
2778.456116	-55.598568
2779.129028	-56.186535
2779.801941	-54.672352
2780.474854	-56.159187
2781.147766	-55.517666
2781.820679	-53.954281
2782.493591	-53.841549
2783.166504	-56.269093
2783.839417	-54.634029
2784.512329	-54.097786
2785.185242	-53.425335
2785.858154	-55.313370
2786.531067	-54.185997
2787.203979	-56.362240
2787.876892	-55.463531
2788.549805	-53.728893
2789.222717	-54.504162
2789.895630	-53.904240
2790.568542	-55.299610
2791.241455	-54.989189
2791.914368	-54.974407
2792.587280	-54.869427
2793.260193	-57.337440
2793.933105	-54.911194
2794.606018	-56.967232
2795.278931	-54.272522
2795.951843	-55.755096
2796.624756	-54.924408
2797.297668	-53.854809
2797.970581	-53.679066
2798.643494	-54.305573
2799.316406	-53.888748
2799.989319	-53.974739
2800.662231	-54.652409
2801.335144	-54.235302
2802.008057	-55.087723
2802.680969	-55.044926
2803.353882	-53.383003
2804.026794	-53.752258
2804.699707	-56.243980
2805.372620	-54.513275
2806.045532	-54.766193
2806.718445	-54.146534
2807.391357	-53.765041
2808.064270	-52.891819
2808.737183	-52.267380
2809.410095	-53.788624
2810.083008	-53.438381
2810.755920	-52.563740
2811.428833	-55.069504
2812.101746	-54.964745
2812.774658	-53.855713
2813.447571	-53.397476
2814.120483	-53.630562
2814.793396	-53.370426
2815.466309	-53.032238
2816.139221	-52.017380
2816.812134	-54.087841
2817.485046	-53.433510
2818.157959	-52.525517
2818.830872	-54.932178
2819.503784	-54.612118
2820.176697	-54.302685
2820.849609	-54.007900
2821.522522	-54.379456
2822.195435	-54.336571
2822.868347	-53.835728
2823.541260	-50.872444
2824.214172	-52.943268
2824.887085	-53.096413
2825.559998	-51.152710
2826.232910	-53.365166
2826.905823	-52.462482
2827.578735	-54.009144
2828.251648	-52.204113
2828.924561	-51.955383
2829.597473	-53.456486
2830.270386	-52.452278
2830.943298	-52.175766
2831.616211	-52.394413
2832.289124	-52.853294
2832.962036	-52.069427
2833.634949	-50.675629
2834.307861	-51.236191
2834.980774	-52.507702
2835.653687	-53.028713
2836.326599	-53.062027
2836.999512	-52.453663
2837.672424	-51.455902
2838.345337	-53.369160
2839.018250	-50.819298
2839.691162	-52.225773
2840.364075	-51.368092
2841.036987	-50.407158
2841.709900	-50.994549
2842.382812	-51.305588
2843.055725	-52.597294
2843.728638	-52.619835
2844.401550	-53.571800
2845.074463	-53.314480
2845.747375	-51.586273
2846.420288	-51.796970
2847.093201	-51.081772
2847.766113	-51.434040
2848.439026	-49.807713
2849.111938	-49.795139
2849.784851	-52.026318
2850.457764	-52.255016
2851.130676	-52.763092
2851.803589	-51.508102
2852.476501	-49.989990
2853.149414	-50.338062
2853.822327	-48.016201
2854.495239	-50.020084
2855.168152	-49.672153
2855.841064	-50.023285
2856.513977	-51.276001
2857.186890	-51.984463
2857.859802	-50.362118
2858.532715	-48.505165
2859.205627	-50.719013
2859.878540	-48.377934
2860.551453	-49.785114
2861.224365	-48.643288
2861.897278	-50.094044
2862.570190	-51.493736
2863.243103	-49.203838
2863.916016	-48.678974
2864.588928	-48.559204
2865.261841	-48.925911
2865.934753	-46.908443
2866.607666	-48.747883
2867.280579	-48.251026
2867.953491	-49.603714
2868.626404	-47.130634
2869.299316	-47.357098
2869.972229	-49.735706
2870.645142	-48.280445
2871.318054	-45.119267
2871.990967	-47.178646
2872.663879	-45.498695
2873.336792	-47.826462
2874.009705	-48.485313
2874.682617	-46.198669
2875.355530	-46.346180
2876.028442	-48.966114
2876.701355	-48.350765
2877.374268	-46.095490
2878.047180	-47.132973
2878.720093	-47.389019
2879.393005	-46.743839
2880.065918	-45.638325
2880.738831	-47.024418
2881.411743	-46.326580
2882.084656	-43.430241
2882.757568	-43.866718
2883.430481	-46.454655
2884.103394	-44.414642
2884.776306	-42.779682
2885.449219	-44.347519
2886.122131	-44.369953
2886.795044	-44.907234
2887.467957	-44.333488
2888.140869	-42.963242
2888.813782	-41.481678
2889.486694	-43.487873
2890.159607	-43.788967
2890.832520	-41.504513
2891.505432	-41.494228
2892.178345	-44.350803
2892.851257	-42.284782
2893.524170	-42.400127
2894.197083	-42.986629
2894.869995	-42.751793
2895.542908	-44.299988
2896.215820	-40.911331
2896.888733	-42.618366
2897.561646	-40.514301
2898.234558	-41.816902
2898.907471	-42.678108
2899.580383	-42.152042
2900.253296	-41.820175
2900.926208	-40.678925
2901.599121	-41.678337
2902.272034	-41.314770
2902.944946	-40.506569
2903.617859	-42.968655
2904.290771	-41.493748
2904.963684	-40.422005
2905.636597	-40.968033
2906.309509	-42.161644
2906.982422	-42.177193
2907.655334	-42.989388
2908.328247	-42.286510
2909.001160	-42.022068
2909.674072	-41.402725
2910.346985	-41.467464
2911.019897	-41.671398
2911.692810	-41.411678
2912.365723	-42.375858
2913.038635	-40.799911
2913.711548	-41.959019
2914.384460	-43.139233
2915.057373	-42.486977
2915.730286	-41.334267
2916.403198	-41.006001
2917.076111	-40.810112
2917.749023	-41.413818
2918.421936	-42.859165
2919.094849	-43.487705
2919.767761	-41.759991
2920.440674	-40.818459
2921.113586	-41.351627
2921.786499	-43.371315
2922.459412	-42.369869
2923.132324	-42.774483
2923.805237	-43.384884
2924.478149	-42.705528
2925.151062	-43.719692
2925.823975	-43.471786
2926.496887	-44.596615
2927.169800	-43.227558
2927.842712	-42.639881
2928.515625	-44.562576
2929.188538	-43.681355
2929.861450	-44.753952
2930.534363	-45.127213
2931.207275	-43.196392
2931.880188	-43.524693
2932.553101	-46.563698
2933.226013	-46.189304
2933.898926	-45.117722
2934.571838	-45.857872
2935.244751	-45.557869
2935.917664	-43.819885
2936.590576	-45.215851
2937.263489	-45.820328
2937.936401	-46.682396
2938.609314	-45.855919
2939.282227	-46.110291
2939.955139	-46.230408
2940.628052	-49.059505
2941.300964	-44.641788
2941.973877	-45.548546
2942.646790	-48.606552
2943.319702	-46.857079
2943.992615	-47.288380
2944.665527	-47.909321
2945.338440	-49.302811
2946.011353	-47.787857
2946.684265	-47.905590
2947.357178	-48.284439
2948.030090	-49.954338
2948.703003	-46.213634
2949.375916	-47.470135
2950.048828	-48.814793
2950.721741	-49.294472
2951.394653	-46.989933
2952.067566	-46.832214
2952.740479	-47.893536
2953.413391	-50.595528
2954.086304	-48.089417
2954.759216	-47.418140
2955.432129	-49.078529
2956.105042	-50.142147
2956.777954	-48.172859
2957.450867	-48.115227
2958.123779	-49.460087
2958.796692	-48.166294
2959.469604	-47.105072
2960.142517	-49.614628
2960.815430	-48.202469
2961.488342	-49.680088
2962.161255	-49.907047
2962.834167	-49.518524
2963.507080	-49.428368
2964.179993	-51.297825
2964.852905	-49.813747
2965.525818	-48.584885
2966.198730	-50.636356
2966.871643	-51.859173
2967.544556	-49.690220
2968.217468	-49.483253
2968.890381	-48.041245
2969.563293	-49.691849
2970.236206	-51.199574
2970.909119	-50.970585
2971.582031	-49.172390
2972.254944	-50.984638
2972.927856	-48.896557
2973.600769	-50.351585
2974.273682	-49.607590
2974.946594	-48.290844
2975.619507	-50.311489
2976.292419	-51.491985
2976.965332	-52.545269
2977.638245	-53.201904
2978.311157	-53.351429
2978.984070	-49.833721
2979.656982	-50.967999
2980.329895	-52.458820
2981.002808	-51.103996
2981.675720	-49.694862
2982.348633	-50.476868
2983.021545	-52.843338
2983.694458	-51.880722
2984.367371	-51.214092
2985.040283	-50.261021
2985.713196	-51.156822
2986.386108	-51.325069
2987.059021	-51.325493
2987.731934	-51.384121
2988.404846	-51.336643
2989.077759	-51.553204
2989.750671	-50.425278
2990.423584	-52.831230
2991.096497	-50.588585
2991.769409	-50.856556
2992.442322	-52.754395
2993.115234	-50.927277
2993.788147	-51.686451
2994.461060	-53.657547
2995.133972	-52.151295
2995.806885	-51.388359
2996.479797	-49.136024
2997.152710	-49.608418
2997.825623	-51.962616
2998.498535	-53.098698
2999.171448	-51.842777
2999.844360	-52.968674
3000.517273	-52.081642
3001.190186	-51.899517
3001.863098	-51.799416
3002.536011	-53.983036
3003.208923	-51.117897
3003.881836	-49.642632
3004.554749	-51.243919
3005.227661	-52.626884
3005.900574	-50.923004
3006.573486	-52.032196
3007.246399	-52.141491
3007.919312	-51.315136
3008.592224	-52.143509
3009.265137	-52.378372
3009.938049	-52.581367
3010.610962	-52.669163
3011.283875	-53.349277
3011.956787	-54.972240
3012.629700	-54.574097
3013.302612	-52.303413
3013.975525	-51.396706
3014.648438	-50.127518
3015.321350	-52.038471
3015.994263	-53.026997
3016.667175	-52.860748
3017.340088	-52.625557
3018.013000	-53.192059
3018.685913	-53.758415
3019.358826	-53.414791
3020.031738	-51.683502
3020.704651	-52.651001
3021.377563	-52.598495
3022.050476	-53.678192
3022.723389	-50.431190
3023.396301	-49.023582
3024.069214	-50.727856
3024.742126	-51.504410
3025.415039	-53.497929
3026.087952	-51.550880
3026.760864	-53.570644
3027.433777	-51.588814
3028.106689	-51.503716
3028.779602	-52.691425
3029.452515	-51.931580
3030.125427	-51.066296
3030.798340	-53.538052
3031.471252	-52.586132
3032.144165	-53.194923
3032.817078	-52.924122
3033.489990	-52.934582
3034.162903	-53.884804
3034.835815	-52.059879
3035.508728	-53.119175
3036.181641	-51.551685
3036.854553	-52.896282
3037.527466	-55.192802
3038.200378	-53.088028
3038.873291	-52.862820
3039.546204	-53.321083
3040.219116	-51.139351
3040.892029	-51.921463
3041.564941	-53.154640
3042.237854	-51.846378
3042.910767	-51.833012
3043.583679	-53.334915
3044.256592	-53.045952
3044.929504	-52.011868
3045.602417	-52.441624
3046.275330	-54.881969
3046.948242	-52.387688
3047.621155	-54.004772
3048.294067	-53.176979
3048.966980	-51.844055
3049.639893	-51.643559
3050.312805	-52.914852
3050.985718	-52.987091
3051.658630	-52.542011
3052.331543	-53.155399
3053.004456	-52.009953
3053.677368	-50.888645
3054.350281	-54.394218
3055.023193	-54.686626
3055.696106	-50.550354
3056.369019	-51.208221
3057.041931	-53.676338
3057.714844	-53.405075
3058.387756	-52.037628
3059.060669	-52.884567
3059.733582	-52.224468
3060.406494	-53.473675
3061.079407	-52.392834
3061.752319	-52.371979
3062.425232	-52.190552
3063.098145	-51.043945
3063.771057	-50.315014
3064.443970	-50.836414
3065.116882	-55.803177
3065.789795	-50.943642
3066.462708	-52.196304
3067.135620	-51.111580
3067.808533	-51.515251
3068.481445	-52.286232
3069.154358	-50.423965
3069.827271	-50.706493
3070.500183	-51.589672
3071.173096	-53.273956
3071.846008	-52.488529
3072.518921	-50.787632
3073.191833	-50.855961
3073.864746	-52.506226
3074.537659	-51.753494
3075.210571	-49.534012
3075.883484	-51.227375
3076.556396	-50.514973
3077.229309	-51.140156
3077.902222	-52.181534
3078.575134	-50.992760
3079.248047	-49.164471
3079.920959	-51.272396
3080.593872	-52.147301
3081.266785	-50.485718
3081.939697	-50.630054
3082.612610	-51.300304
3083.285522	-52.338352
3083.958435	-52.380093
3084.631348	-49.680531
3085.304260	-51.736633
3085.977173	-49.607471
3086.650085	-50.666222
3087.322998	-50.240597
3087.995911	-48.631275
3088.668823	-49.797062
3089.341736	-50.628490
3090.014648	-51.908070
3090.687561	-51.857212
3091.360474	-52.827499
3092.033386	-53.205631
3092.706299	-53.499062
3093.379211	-52.561214
3094.052124	-51.744801
3094.725037	-50.953819
3095.397949	-52.798851
3096.070862	-53.233723
3096.743774	-52.341625
3097.416687	-50.864475
3098.089600	-52.050156
3098.762512	-51.350971
3099.435425	-49.784428
3100.108337	-49.985546
3100.781250	-49.191128
3101.454163	-49.004166
3102.127075	-49.762596
3102.799988	-52.003815
3103.472900	-50.859295
3104.145813	-50.326824
3104.818726	-50.626968
3105.491638	-50.471951
3106.164551	-48.248962
3106.837463	-51.009945
3107.510376	-51.195526
3108.183289	-48.757355
3108.856201	-47.041340
3109.529114	-50.359356
3110.202026	-49.114136
3110.874939	-50.486004
3111.547852	-50.200573
3112.220764	-48.276245
3112.893677	-49.920849
3113.566589	-50.801933
3114.239502	-48.926205
3114.912415	-49.532063
3115.585327	-49.795662
3116.258240	-48.572392
3116.931152	-49.843410
3117.604065	-49.131214
3118.276978	-50.892048
3118.949890	-49.285355
3119.622803	-49.138187
3120.295715	-48.072578
3120.968628	-46.255058
3121.641541	-46.976929
3122.314453	-48.862896
3122.987366	-47.491848
3123.660278	-47.674648
3124.333191	-48.074741
3125.006104	-47.282124
3125.679016	-50.753849
3126.351929	-48.567451
3127.024841	-48.029644
3127.697754	-49.437458
3128.370667	-47.835213
3129.043579	-46.201122
3129.716492	-48.591724
3130.389404	-48.401993
3131.062317	-47.340015
3131.735229	-46.433674
3132.408142	-46.373032
3133.081055	-45.669956
3133.753967	-44.843147
3134.426880	-46.213093
3135.099792	-45.616180
3135.772705	-46.936161
3136.445618	-46.948868
3137.118530	-44.224609
3137.791443	-45.723370
3138.464355	-46.533825
3139.137268	-46.073593
3139.810181	-45.929718
3140.483093	-46.285999
3141.156006	-44.747746
3141.828918	-46.097092
3142.501831	-47.618076
3143.174744	-46.004765
3143.847656	-44.982437
3144.520569	-44.515327
3145.193481	-45.342876
3145.866394	-43.622116
3146.539307	-43.735592
3147.212219	-43.929913
3147.885132	-44.194599
3148.558044	-46.368546
3149.230957	-45.362846
3149.903870	-43.899330
3150.576782	-43.155785
3151.249695	-43.037857
3151.922607	-44.161739
3152.595520	-43.464577
3153.268433	-43.107052
3153.941345	-45.063347
3154.614258	-44.302853
3155.287170	-44.993641
3155.960083	-42.323742
3156.632996	-43.246784
3157.305908	-43.780678
3157.978821	-40.771851
3158.651733	-42.300087
3159.324646	-41.703861
3159.997559	-40.614140
3160.670471	-41.909225
3161.343384	-42.604630
3162.016296	-41.468769
3162.689209	-42.207279
3163.362122	-41.656384
3164.035034	-42.724308
3164.707947	-41.445744
3165.380859	-41.067898
3166.053772	-40.609596
3166.726685	-40.621815
3167.399597	-40.773693
3168.072510	-40.211441
3168.745422	-41.712975
3169.418335	-43.707901
3170.091248	-41.117542
3170.764160	-41.731209
3171.437073	-39.915524
3172.109985	-40.470905
3172.782898	-39.618702
3173.455811	-41.368149
3174.128723	-41.846291
3174.801636	-39.372906
3175.474548	-39.847092
3176.147461	-39.368286
3176.820374	-40.881565
3177.493286	-41.275494
3178.166199	-39.015160
3178.839111	-41.135761
3179.512024	-40.839405
3180.184937	-42.606754
3180.857849	-40.412098
3181.530762	-40.222870
3182.203674	-41.180027
3182.876587	-42.134033
3183.549500	-39.686172
3184.222412	-40.690720
3184.895325	-41.657837
3185.568237	-40.711464
3186.241150	-40.279324
3186.914062	-42.496613
3187.586975	-42.399147
3188.259888	-40.891796
3188.932800	-43.646366
3189.605713	-43.920128
3190.278625	-42.233524
3190.951538	-43.354412
3191.624451	-42.796906
3192.297363	-43.683159
3192.970276	-43.212025
3193.643188	-44.356045
3194.316101	-44.610348
3194.989014	-43.630760
3195.661926	-43.464504
3196.334839	-42.846767
3197.007751	-42.334076
3197.680664	-43.261021
3198.353577	-43.095356
3199.026489	-44.488602
3199.699402	-44.215584
3200.372314	-42.029041
3201.045227	-42.725529
3201.718140	-43.792027
3202.391052	-45.529732
3203.063965	-43.448154
3203.736877	-44.202576
3204.409790	-44.493668
3205.082703	-45.159775
3205.755615	-42.965759
3206.428528	-45.440327
3207.101440	-46.031040
3207.774353	-45.505394
3208.447266	-45.444118
3209.120178	-43.446232
3209.793091	-44.409771
3210.466003	-46.172009
3211.138916	-47.771858
3211.811829	-48.758141
3212.484741	-47.478329
3213.157654	-46.839180
3213.830566	-46.177830
3214.503479	-46.911495
3215.176392	-46.255749
3215.849304	-46.388977
3216.522217	-47.979897
3217.195129	-47.762554
3217.868042	-45.917515
3218.540955	-45.554893
3219.213867	-48.066628
3219.886780	-46.821415
3220.559692	-45.861851
3221.232605	-45.963043
3221.905518	-47.386978
3222.578430	-46.523067
3223.251343	-48.635380
3223.924255	-48.837448
3224.597168	-46.714691
3225.270081	-48.577736
3225.942993	-49.162945
3226.615906	-48.970734
3227.288818	-48.824261
3227.961731	-49.672989
3228.634644	-48.043446
3229.307556	-48.495159
3229.980469	-50.151455
3230.653381	-48.032013
3231.326294	-48.096573
3231.999207	-47.003246
3232.672119	-48.014183
3233.345032	-49.532089
3234.017944	-48.815189
3234.690857	-48.970715
3235.363770	-48.537621
3236.036682	-49.968922
3236.709595	-47.478889
3237.382507	-48.995869
3238.055420	-48.527649
3238.728333	-49.375767
3239.401245	-51.017067
3240.074158	-50.913467
3240.747070	-49.625854
3241.419983	-50.051086
3242.092896	-50.595337
3242.765808	-49.800034
3243.438721	-49.468620
3244.111633	-50.162251
3244.784546	-53.320061
3245.457458	-49.009800
3246.130371	-51.160397
3246.803284	-50.552429
3247.476196	-50.009159
3248.149109	-49.866489
3248.822021	-49.785538
3249.494934	-49.705399
3250.167847	-48.210602
3250.840759	-50.871674
3251.513672	-51.376888
3252.186584	-53.304371
3252.859497	-51.027073
3253.532410	-50.476357
3254.205322	-51.153053
3254.878235	-49.814384
3255.551147	-53.356194
3256.224060	-51.747921
3256.896973	-51.480278
3257.569885	-49.343208
3258.242798	-50.810390
3258.915710	-50.165783
3259.588623	-50.138660
3260.261536	-49.454914
3260.934448	-49.698425
3261.607361	-52.164188
3262.280273	-52.037399
3262.953186	-51.476448
3263.626099	-51.334206
3264.299011	-49.653358
3264.971924	-50.641640
3265.644836	-50.239788
3266.317749	-53.179790
3266.990662	-48.790504
3267.663574	-52.323761
3268.336487	-52.804214
3269.009399	-51.476021
3269.682312	-49.944283
3270.355225	-50.955482
3271.028137	-52.443436
3271.701050	-52.543415
3272.373962	-53.786411
3273.046875	-54.099419
3273.719788	-50.329205
3274.392700	-50.282982
3275.065613	-49.902439
3275.738525	-51.068859
3276.411438	-53.313519
3277.084351	-51.245518
3277.757263	-50.970257
3278.430176	-51.664406
3279.103088	-51.318607
3279.776001	-51.625053
3280.448914	-50.898750
3281.121826	-51.283146
3281.794739	-52.606503
3282.467651	-51.842861
3283.140564	-50.770836
3283.813477	-51.817356
3284.486389	-51.359550
3285.159302	-51.860176
3285.832214	-54.264713
3286.505127	-51.286152
3287.178040	-52.248493
3287.850952	-51.992722
3288.523865	-51.923565
3289.196777	-52.927849
3289.869690	-51.045490
3290.542603	-51.662144
3291.215515	-50.900173
3291.888428	-50.378315
3292.561340	-50.666840
3293.234253	-55.638409
3293.907166	-52.623577
3294.580078	-52.088158
3295.252991	-50.704590
3295.925903	-52.204002
3296.598816	-51.119995
3297.271729	-51.413162
3297.944641	-52.710190
3298.617554	-51.819214
3299.290466	-52.878815
3299.963379	-50.681633
3300.636292	-52.182373
3301.309204	-53.974419
3301.982117	-52.540169
3302.655029	-53.995224
3303.327942	-54.842133
3304.000854	-55.130402
3304.673767	-52.519897
3305.346680	-50.960205
3306.019592	-52.053490
3306.692505	-52.692890
3307.365417	-50.643501
3308.038330	-50.623905
3308.711243	-51.195831
3309.384155	-50.553188
3310.057068	-53.602005
3310.729980	-52.605221
3311.402893	-51.716179
3312.075806	-51.147430
3312.748718	-51.054939
3313.421631	-51.939762
3314.094543	-53.298512
3314.767456	-55.868870
3315.440369	-53.054852
3316.113281	-52.320625
3316.786194	-52.548534
3317.459106	-52.301971
3318.132019	-51.835480
3318.804932	-52.132450
3319.477844	-53.823002
3320.150757	-53.939480
3320.823669	-52.085995
3321.496582	-55.093384
3322.169495	-51.616249
3322.842407	-52.871929
3323.515320	-50.554005
3324.188232	-52.092182
3324.861145	-51.886658
3325.534058	-50.427692
3326.206970	-51.738033
3326.879883	-52.317493
3327.552795	-51.934353
3328.225708	-52.016445
3328.898621	-50.384197
3329.571533	-50.473206
3330.244446	-51.062122
3330.917358	-53.613350
3331.590271	-50.637611
3332.263184	-51.740803
3332.936096	-50.332760
3333.609009	-51.471630
3334.281921	-50.869953
3334.954834	-54.432796
3335.627747	-52.315426
3336.300659	-51.088520
3336.973572	-51.886414
3337.646484	-51.067558
3338.319397	-51.486488
3338.992310	-50.130592
3339.665222	-50.518009
3340.338135	-52.834492
3341.011047	-52.172813
3341.683960	-51.628506
3342.356873	-49.784470
3343.029785	-51.990452
3343.702698	-49.782501
3344.375610	-51.693703
3345.048523	-49.113338
3345.721436	-51.567173
3346.394348	-54.049896
3347.067261	-50.854450
3347.740173	-50.737392
3348.413086	-52.512375
3349.085999	-50.255894
3349.758911	-51.647232
3350.431824	-51.213448
3351.104736	-50.156338
3351.777649	-50.482094
3352.450562	-48.626240
3353.123474	-52.461182
3353.796387	-52.691933
3354.469299	-50.738476
3355.142212	-50.797665
3355.815125	-52.830883
3356.488037	-48.196251
3357.160950	-51.711861
3357.833862	-50.021912
3358.506775	-49.027264
3359.179688	-49.458225
3359.852600	-51.182842
3360.525513	-49.044491
3361.198425	-48.092373
3361.871338	-51.501411
3362.544250	-50.487183
3363.217163	-50.063442
3363.890076	-50.337132
3364.562988	-49.064411
3365.235901	-50.670746
3365.908813	-50.910522
3366.581726	-50.687206
3367.254639	-49.820351
3367.927551	-50.436794
3368.600464	-49.911224
3369.273376	-49.770470
3369.946289	-49.752052
3370.619202	-50.566235
3371.292114	-50.193459
3371.965027	-51.119568
3372.637939	-47.694351
3373.310852	-49.590233
3373.983765	-48.790257
3374.656677	-49.287392
3375.329590	-48.257999
3376.002502	-49.287426
3376.675415	-48.921741
3377.348328	-48.657562
3378.021240	-47.665970
3378.694153	-48.786564
3379.367065	-49.985691
3380.039978	-50.707577
3380.712891	-47.626881
3381.385803	-47.931950
3382.058716	-48.482826
3382.731628	-50.287983
3383.404541	-48.962456
3384.077454	-47.369366
3384.750366	-47.253605
3385.423279	-49.839592
3386.096191	-49.382393
3386.769104	-45.322971
3387.442017	-47.674839
3388.114929	-49.060966
3388.787842	-48.717113
3389.460754	-48.374332
3390.133667	-47.391472
3390.806580	-48.155762
3391.479492	-47.734768
3392.152405	-49.108921
3392.825317	-47.942577
3393.498230	-47.551155
3394.171143	-48.234184
3394.844055	-47.713245
3395.516968	-47.235588
3396.189880	-47.385929
3396.862793	-47.281372
3397.535706	-47.463787
3398.208618	-47.128090
3398.881531	-45.051983
3399.554443	-45.558624
3400.227356	-46.156559
3400.900269	-44.537663
3401.573181	-44.696583
3402.246094	-46.492702
3402.919006	-45.796276
3403.591919	-45.927219
3404.264832	-45.830482
3404.937744	-45.545219
3405.610657	-45.196167
3406.283569	-45.397572
3406.956482	-43.646538
3407.629395	-44.917068
3408.302307	-45.485340
3408.975220	-45.011852
3409.648132	-45.724293
3410.321045	-45.525707
3410.993958	-44.678783
3411.666870	-43.224106
3412.339783	-45.741947
3413.012695	-43.515148
3413.685608	-46.529285
3414.358521	-43.046429
3415.031433	-42.970211
3415.704346	-44.222977
3416.377258	-44.019447
3417.050171	-44.976269
3417.723083	-42.676491
3418.395996	-41.569729
3419.068909	-43.050945
3419.741821	-42.445442
3420.414734	-43.378647
3421.087646	-42.831928
3421.760559	-43.293713
3422.433472	-41.967384
3423.106384	-41.922123
3423.779297	-42.683361
3424.452209	-41.564480
3425.125122	-41.069603
3425.798035	-41.349495
3426.470947	-42.764874
3427.143860	-41.357849
3427.816772	-41.707989
3428.489685	-42.048668
3429.162598	-41.821716
3429.835510	-41.308777
3430.508423	-42.570667
3431.181335	-43.343410
3431.854248	-41.978416
3432.527161	-41.387745
3433.200073	-39.717087
3433.872986	-42.017509
3434.545898	-41.169483
3435.218811	-40.642487
3435.891724	-42.004120
3436.564636	-41.421787
3437.237549	-41.805126
3437.910461	-40.021290
3438.583374	-42.756378
3439.256287	-41.781441
3439.929199	-41.337471
3440.602112	-40.158024
3441.275024	-40.908718
3441.947937	-41.132351
3442.620850	-39.555668
3443.293762	-42.630165
3443.966675	-39.452309
3444.639587	-41.031494
3445.312500	-40.575489
3445.985413	-38.758041
3446.658325	-39.682304
3447.331238	-40.228470
3448.004150	-40.923103
3448.677063	-42.533634
3449.349976	-42.029297
3450.022888	-39.154884
3450.695801	-40.429493
3451.368713	-41.994495
3452.041626	-45.336681
3452.714539	-41.205189
3453.387451	-41.637547
3454.060364	-44.208649
3454.733276	-41.836834
3455.406189	-41.908962
3456.079102	-41.987858
3456.752014	-40.508720
3457.424927	-43.764210
3458.097839	-42.142887
3458.770752	-42.502716
3459.443665	-43.210999
3460.116577	-40.243919
3460.789490	-43.243107
3461.462402	-41.246490
3462.135315	-41.755291
3462.808228	-42.678310
3463.481140	-43.618893
3464.154053	-43.957687
3464.826965	-45.206120
3465.499878	-44.229874
3466.172791	-42.704601
3466.845703	-41.941299
3467.518616	-42.503254
3468.191528	-43.406425
3468.864441	-45.401058
3469.537354	-44.087196
3470.210266	-43.040241
3470.883179	-45.202412
3471.556091	-46.922760
3472.229004	-45.168304
3472.901917	-45.788216
3473.574829	-45.949890
3474.247742	-45.126850
3474.920654	-45.764957
3475.593567	-45.693108
3476.266479	-44.000263
3476.939392	-44.850304
3477.612305	-47.140430
3478.285217	-44.819981
3478.958130	-49.210205
3479.631042	-46.479988
3480.303955	-46.129887
3480.976868	-46.062408
3481.649780	-49.714153
3482.322693	-47.661213
3482.995605	-49.469223
3483.668518	-48.004398
3484.341431	-46.590633
3485.014343	-47.224987
3485.687256	-45.154766
3486.360168	-48.900013
3487.033081	-48.166607
3487.705994	-47.779644
3488.378906	-47.279369
3489.051819	-48.393776
3489.724731	-48.498474
3490.397644	-46.184906
3491.070557	-46.543346
3491.743469	-46.443623
3492.416382	-47.507206
3493.089294	-48.237709
3493.762207	-47.525837
3494.435120	-48.472923
3495.108032	-47.668781
3495.780945	-46.836498
3496.453857	-46.983093
3497.126770	-48.992813
3497.799683	-47.481285
3498.472595	-48.001469
3499.145508	-49.116428
3499.818420	-48.887394
3500.491333	-48.936459
3501.164246	-50.234573
3501.837158	-50.246063
3502.510071	-50.420052
3503.182983	-49.403221
3503.855896	-48.816109
3504.528809	-48.190083
3505.201721	-47.474960
3505.874634	-50.733295
3506.547546	-49.055744
3507.220459	-48.994923
3507.893372	-49.322506
3508.566284	-50.126156
3509.239197	-50.016327
3509.912109	-47.774773
3510.585022	-48.954945
3511.257935	-49.560543
3511.930847	-51.000683
3512.603760	-50.348103
3513.276672	-48.801888
3513.949585	-49.468948
3514.622498	-52.143414
3515.295410	-48.932644
3515.968323	-48.945480
3516.641235	-50.104813
3517.314148	-50.781235
3517.987061	-51.173935
3518.659973	-50.240681
3519.332886	-49.765415
3520.005798	-50.209110
3520.678711	-50.424675
3521.351624	-49.339897
3522.024536	-49.980145
3522.697449	-50.970921
3523.370361	-52.947563
3524.043274	-50.981262
3524.716187	-51.467594
3525.389099	-51.115761
3526.062012	-50.934677
3526.734924	-48.935055
3527.407837	-50.944241
3528.080750	-50.448959
3528.753662	-52.532990
3529.426575	-52.112717
3530.099487	-53.145065
3530.772400	-52.089054
3531.445312	-51.614723
3532.118225	-49.867672
3532.791138	-52.103035
3533.464050	-49.863560
3534.136963	-50.535137
3534.809875	-51.209354
3535.482788	-50.388996
3536.155701	-48.503784
3536.828613	-50.802116
3537.501526	-51.278671
3538.174438	-50.257896
3538.847351	-50.975990
3539.520264	-51.668381
3540.193176	-51.388897
3540.866089	-50.529156
3541.539001	-52.723705
3542.211914	-49.477459
3542.884827	-50.620811
3543.557739	-52.524769
3544.230652	-52.093006
3544.903564	-49.732285
3545.576477	-51.676811
3546.249390	-51.699387
3546.922302	-52.092579
3547.595215	-51.153992
3548.268127	-52.436802
3548.941040	-52.229137
3549.613953	-50.864532
3550.286865	-54.147560
3550.959778	-52.209469
3551.632690	-51.171818
3552.305603	-52.847729
3552.978516	-54.792450
3553.651428	-51.763138
3554.324341	-51.145580
3554.997253	-52.509247
3555.670166	-51.257519
3556.343079	-52.244431
3557.015991	-53.996475
3557.688904	-52.930428
3558.361816	-51.859535
3559.034729	-51.143307
3559.707642	-53.197224
