Frequency (Hz)	Level (dB)
759.045410	-68.872513
759.718323	-68.277336
760.391235	-68.287811
761.064148	-71.438484
761.737061	-71.014854
762.409973	-68.172951
763.082886	-69.091545
763.755798	-69.956451
764.428711	-67.861671
765.101624	-69.624374
765.774536	-68.540932
766.447449	-68.730415
767.120361	-67.488098
767.793274	-69.249779
768.466187	-68.156548
769.139099	-67.115288
769.812012	-68.267586
770.484924	-68.212151
771.157837	-67.423279
771.830750	-67.946358
772.503662	-67.401871
773.176575	-67.574356
773.849487	-67.531456
774.522400	-66.542389
775.195312	-66.344437
775.868225	-65.805046
776.541138	-68.457184
777.214050	-65.684357
777.886963	-66.002022
778.559875	-66.865143
779.232788	-65.362495
779.905701	-65.524384
780.578613	-64.802544
781.251526	-65.176201
781.924438	-64.708061
782.597351	-64.904663
783.270264	-64.576103
783.943176	-64.673637
784.616089	-64.578613
785.289001	-64.746170
785.961914	-64.098190
786.634827	-62.568508
787.307739	-62.958103
787.980652	-62.756508
788.653564	-61.215172
789.326477	-61.546520
789.999390	-61.903214
790.672302	-60.279743
791.345215	-59.958771
792.018127	-61.539845
792.691040	-61.005581
793.363953	-61.701668
794.036865	-59.918644
794.709778	-59.266933
795.382690	-58.392773
796.055603	-58.904434
796.728516	-56.948761
797.401428	-55.845596
798.074341	-55.643879
798.747253	-54.378433
799.420166	-54.542065
800.093079	-56.427784
800.765991	-55.677681
801.438904	-56.811966
802.111816	-55.594894
802.784729	-55.682133
803.457642	-56.238316
804.130554	-55.312988
804.803467	-56.367168
805.476379	-55.029591
806.149292	-56.713497
806.822205	-56.615681
807.495117	-56.746613
808.168030	-56.845577
808.840942	-58.217880
809.513855	-57.692329
810.186768	-59.421124
810.859680	-59.383999
811.532593	-60.035839
812.205505	-59.387245
812.878418	-58.618706
813.551331	-60.925251
814.224243	-61.331158
814.897156	-59.351307
815.570068	-60.924103
816.242981	-62.194630
816.915894	-61.566833
817.588806	-62.270596
818.261719	-63.243458
818.934631	-63.952553
819.607544	-64.095924
820.280457	-64.784172
820.953369	-63.523140
821.626282	-63.300510
822.299194	-63.446884
822.972107	-66.063141
823.645020	-65.730515
824.317932	-65.079338
824.990845	-64.379150
825.663757	-64.881172
826.336670	-67.271339
827.009583	-67.100891
827.682495	-65.557587
828.355408	-65.741776
829.028320	-67.636703
829.701233	-67.463989
830.374146	-66.450058
831.047058	-66.558998
831.719971	-68.047394
832.392883	-68.641739
833.065796	-67.757668
833.738708	-67.535347
834.411621	-68.009880
835.084534	-66.491196
835.757446	-67.893730
836.430359	-68.050735
837.103271	-67.813347
837.776184	-68.140915
838.449097	-68.515907
839.122009	-68.574310
839.794922	-68.165131
840.467834	-69.169144
841.140747	-68.172050
841.813660	-69.544487
842.486572	-68.446503
843.159485	-68.135941
843.832397	-69.846542
844.505310	-69.500786
845.178223	-70.073776
845.851135	-68.860809
846.524048	-69.477875
847.196960	-69.700859
847.869873	-70.622063
848.542786	-71.779945
849.215698	-69.871780
849.888611	-69.284157
